Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW2,1,4/1/2024 13:00,29.26,82554.88,,,,
RW2,2,4/1/2024 13:05,30.37,82001.92,,,,
RW2,3,4/1/2024 13:10,30.8,81305.6,,,,
RW2,4,4/1/2024 13:15,30.84,80650.24,,,,
RW2,5,4/1/2024 13:20,30.71,79933.44,,,,
RW2,6,4/1/2024 13:25,30.76,79011.84,,,,
RW2,7,4/1/2024 13:30,31.01,78192.64,,,,
RW2,8,4/1/2024 13:35,31.06,77352.96,,,,
RW2,9,4/1/2024 13:40,30.71,76595.2,,,,
RW2,10,4/1/2024 13:45,30.37,75509.76,,,,
RW2,11,4/1/2024 13:50,30.28,74670.08,,,,
RW2,12,4/1/2024 13:55,30.16,73728,,,,
RW2,13,4/1/2024 14:00,30.28,72478.72,,,,
RW2,14,4/1/2024 14:05,30.28,71270.4,,,,
RW2,15,4/1/2024 14:10,30.16,70287.36,,,,
RW2,16,4/1/2024 14:15,30.07,69140.48,,,,
RW2,17,4/1/2024 14:20,29.98,68096,,,,
RW2,18,4/1/2024 14:25,29.9,66990.08,,,,
RW2,19,4/1/2024 14:30,29.81,65781.76,,,,
RW2,20,4/1/2024 14:35,29.68,64593.92,,,,
RW2,21,4/1/2024 14:40,29.47,63201.28,,,,
RW2,22,4/1/2024 14:45,29.17,61972.48,,,,
RW2,23,4/1/2024 14:50,29,60559.36,,,,
RW2,24,4/1/2024 14:55,29.04,59289.6,,,,
RW2,25,4/1/2024 15:00,28.83,57774.08,,,,
RW2,26,4/1/2024 15:05,28.4,56463.36,,,,
RW2,27,4/1/2024 15:10,28.31,55050.24,,,,
RW2,28,4/1/2024 15:15,27.88,53637.12,,,,
RW2,29,4/1/2024 15:20,27.45,51875.84,,,,
RW2,30,4/1/2024 15:25,27.11,50421.76,,,,
RW2,31,4/1/2024 15:30,26.94,49029.12,,,,
RW2,32,4/1/2024 15:35,26.72,47575.04,,,,
RW2,33,4/1/2024 15:40,26.6,46202.88,,,,
