Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW1,1,4/1/2024 13:00,29.73,84746.24,,,,
RW1,2,4/1/2024 13:05,31.36,84910.08,,,,
RW1,3,4/1/2024 13:10,31.92,84828.16,,,,
RW1,4,4/1/2024 13:15,32.09,84705.28,,,,
RW1,5,4/1/2024 13:20,31.96,84459.52,,,,
RW1,6,4/1/2024 13:25,31.74,83701.76,,,,
RW1,7,4/1/2024 13:30,31.83,83333.12,,,,
RW1,8,4/1/2024 13:35,31.87,83005.44,,,,
RW1,9,4/1/2024 13:40,31.57,82616.32,,,,
RW1,10,4/1/2024 13:45,31.31,82124.8,,,,
RW1,11,4/1/2024 13:50,31.31,81571.84,,,,
RW1,12,4/1/2024 13:55,31.31,80998.4,,,,
RW1,13,4/1/2024 14:00,31.36,80486.4,,,,
RW1,14,4/1/2024 14:05,31.49,79728.64,,,,
RW1,15,4/1/2024 14:10,31.61,79216.64,,,,
RW1,16,4/1/2024 14:15,30.89,78499.84,,,,
RW1,17,4/1/2024 14:20,30.67,78028.8,,,,
RW1,18,4/1/2024 14:25,30.07,77414.4,,,,
RW1,19,4/1/2024 14:30,30.07,76759.04,,,,
RW1,20,4/1/2024 14:35,29.81,75919.36,,,,
RW1,21,4/1/2024 14:40,29.43,74752,,,,
RW1,22,4/1/2024 14:45,29.26,73871.36,,,,
RW1,23,4/1/2024 14:50,28.87,72847.36,,,,
RW1,24,4/1/2024 14:55,28.4,71925.76,,,,
RW1,25,4/1/2024 15:00,28.53,70594.56,,,,
RW1,26,4/1/2024 15:05,27.97,69324.8,,,,
RW1,27,4/1/2024 15:10,27.88,67911.68,,,,
RW1,28,4/1/2024 15:15,27.45,66457.6,,,,
RW1,29,4/1/2024 15:20,27.24,64921.6,,,,
RW1,30,4/1/2024 15:25,26.81,63221.76,,,,
RW1,31,4/1/2024 15:30,26.47,61399.04,,,,
RW1,32,4/1/2024 15:35,26.04,59678.72,,,,
RW1,33,4/1/2024 15:40,25.35,57466.88,,,,
RW1,34,4/1/2024 15:45,24.71,55152.64,,,,
RW1,35,4/1/2024 15:50,24.11,51814.4,,,,
RW1,36,4/1/2024 15:55,23.55,48721.92,,,,
RW1,37,4/1/2024 16:00,23.03,45486.08,,,,
RW1,38,4/1/2024 16:05,22.52,40079.36,,,,
RW1,39,4/1/2024 16:10,21.92,31426.56,,,,
RW1,40,4/1/2024 16:15,21.58,23152.64,,,,
RW1,41,4/1/2024 16:20,21.19,19281.92,,,,
RW1,42,4/1/2024 16:25,20.68,16491.52,,,,
RW1,43,4/1/2024 16:30,20.16,13854.72,,,,
RW1,44,4/1/2024 16:35,19.9,13153.28,,,,
RW1,45,4/1/2024 16:40,19.56,15329.28,,,,
RW1,46,4/1/2024 16:45,19.26,15078.4,,,,
