Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
P2,1,4/1/2024 12:00,22.91,20761.6,,,,
P2,2,4/1/2024 12:05,21.36,25804.8,,,,
P2,3,4/1/2024 12:10,21.19,27166.72,,,,
P2,4,4/1/2024 12:15,21.15,28590.08,,,,
P2,5,4/1/2024 12:20,21.36,30105.6,,,,
P2,6,4/1/2024 12:25,21.32,30402.56,,,,
P2,7,4/1/2024 12:30,21.45,29849.6,,,,
P2,8,4/1/2024 12:35,21.58,29911.04,,,,
P2,9,4/1/2024 12:40,21.79,30279.68,,,,
P2,10,4/1/2024 12:45,21.02,30443.52,,,,
P2,11,4/1/2024 12:50,20.5,31457.28,,,,
P2,12,4/1/2024 12:55,20.8,33167.36,,,,
P2,13,4/1/2024 13:00,20.59,34570.24,,,,
P2,14,4/1/2024 13:05,20.42,36433.92,,,,
P2,15,4/1/2024 13:10,20.85,39936,,,,
P2,16,4/1/2024 13:15,20.59,40386.56,,,,
P2,17,4/1/2024 13:20,20.76,56893.44,,,,
P2,18,4/1/2024 13:25,21.36,60006.4,,,,
P2,19,4/1/2024 13:30,21.19,47697.92,,,,
P2,20,4/1/2024 13:35,21.19,51056.64,,,,
P2,21,4/1/2024 13:40,20.12,31559.68,,,,
P2,22,4/1/2024 13:45,19.99,41809.92,,,,
P2,23,4/1/2024 13:50,19.65,41216,,,,
P2,24,4/1/2024 13:55,18.74,36444.16,,,,
P2,25,4/1/2024 14:00,19,51425.28,,,,
P2,26,4/1/2024 14:05,18.74,34017.28,,,,
P2,27,4/1/2024 14:10,18.49,29255.68,,,,
P2,28,4/1/2024 14:15,18.53,29542.4,,,,
P2,29,4/1/2024 14:20,18.32,30771.2,,,,
P2,30,4/1/2024 14:25,18.4,44441.6,,,,
P2,31,4/1/2024 14:30,18.1,31795.2,,,,
P2,32,4/1/2024 14:35,18.14,54046.72,,,,
P2,33,4/1/2024 14:40,18.23,17899.52,,,,
P2,34,4/1/2024 14:45,18.19,25774.08,,,,
P2,35,4/1/2024 14:50,18.14,31457.28,,,,
P2,36,4/1/2024 14:55,17.97,28508.16,,,,
P2,37,4/1/2024 15:00,18.02,35911.68,,,,
P2,38,4/1/2024 15:05,17.89,39014.4,,,,
P2,39,4/1/2024 15:10,17.93,42168.32,,,,
P2,40,4/1/2024 15:15,17.76,29071.36,,,,
P2,41,4/1/2024 15:20,17.8,21084.16,,,,
P2,42,4/1/2024 15:25,17.54,37713.92,,,,
P2,43,4/1/2024 15:30,17.5,35072,,,,
P2,44,4/1/2024 15:35,17.41,31385.6,,,,
P2,45,4/1/2024 15:40,17.46,40437.76,,,,
P2,46,4/1/2024 15:45,17.33,36003.84,,,,
P2,47,4/1/2024 15:50,17.16,18652.16,,,,
P2,48,4/1/2024 15:55,17.03,26214.4,,,,
P2,49,4/1/2024 16:00,16.99,12728.32,,,,
P2,50,4/1/2024 16:05,17.11,29911.04,,,,
P2,51,4/1/2024 16:10,17.07,19768.32,,,,
P2,52,4/1/2024 16:15,17.03,25620.48,,,,
P2,53,4/1/2024 16:20,17.07,19691.52,,,,
P2,54,4/1/2024 16:25,16.77,8215.04,,,,
P2,55,4/1/2024 16:30,16.9,25528.32,,,,
P2,56,4/1/2024 16:35,16.73,10526.72,,,,
P2,57,4/1/2024 16:40,16.77,11919.36,,,,
P2,58,4/1/2024 16:45,16.64,9159.68,,,,
P2,59,4/1/2024 16:50,16.73,25856,,,,
P2,60,4/1/2024 16:55,16.56,25098.24,,,,
P2,61,4/1/2024 17:00,16.43,7592.96,,,,
P2,62,4/1/2024 17:05,16.43,11345.92,,,,
P2,63,4/1/2024 17:10,16.43,17607.68,,,,
P2,64,4/1/2024 17:15,16.34,14658.56,,,,
P2,65,4/1/2024 17:20,16.34,6848,,,,
P2,66,4/1/2024 17:25,16.26,5847.04,,,,
P2,67,4/1/2024 17:30,16.17,7096.32,,,,
P2,68,4/1/2024 17:35,16.17,8921.6,,,,
P2,69,4/1/2024 17:40,16.08,8340.48,,,,
P2,70,4/1/2024 17:45,16,9195.52,,,,
P2,71,4/1/2024 17:50,15.87,4111.36,,,,
P2,72,4/1/2024 17:55,15.78,7505.92,,,,
P2,73,4/1/2024 18:00,15.74,7741.44,,,,
P2,74,4/1/2024 18:05,15.57,1190.08,,,,
P2,75,4/1/2024 18:10,15.53,1653.76,,,,
P2,76,4/1/2024 18:15,15.48,1861.12,,,,
P2,77,4/1/2024 18:20,15.4,1372.8,,,,
P2,78,4/1/2024 18:25,15.44,825.28,,,,
P2,79,4/1/2024 18:30,15.4,454.56,,,,
P2,80,4/1/2024 18:35,15.36,971.2,,,,
P2,81,4/1/2024 18:40,15.31,1258.88,,,,
P2,82,4/1/2024 18:45,15.31,816,,,,
P2,83,4/1/2024 18:50,15.31,692.16,,,,
P2,84,4/1/2024 18:55,15.23,531.04,,,,
P2,85,4/1/2024 19:00,15.27,368.64,,,,
P2,86,4/1/2024 19:05,15.23,173.68,,,,
P2,87,4/1/2024 19:10,15.14,223.44,,,,
P2,88,4/1/2024 19:15,15.14,93.96,,,,
P2,89,4/1/2024 19:20,15.14,7.3,,,,
P2,90,4/1/2024 19:25,15.1,9.76,,,,
P2,91,4/1/2024 19:30,15.06,9.53,,,,
P2,92,4/1/2024 19:35,15.06,0.66,,,,
P2,93,4/1/2024 19:40,14.97,0,,,,
P2,94,4/1/2024 19:45,15.06,0,,,,
P2,95,4/1/2024 19:50,15.01,0,,,,
P2,96,4/1/2024 19:55,15.01,0,,,,
P2,97,4/1/2024 20:00,14.97,0,,,,
P2,98,4/1/2024 20:05,14.97,0,,,,
P2,99,4/1/2024 20:10,14.97,0,,,,
P2,100,4/1/2024 20:15,14.97,0,,,,
P2,101,4/1/2024 20:20,14.93,0,,,,
P2,102,4/1/2024 20:25,14.93,0,,,,
P2,103,4/1/2024 20:30,14.93,0,,,,
P2,104,4/1/2024 20:35,14.93,0,,,,
P2,105,4/1/2024 20:40,14.88,0,,,,
P2,106,4/1/2024 20:45,14.88,0,,,,
P2,107,4/1/2024 20:50,14.93,0,,,,
P2,108,4/1/2024 20:55,14.84,0,,,,
P2,109,4/1/2024 21:00,14.84,0,,,,
P2,110,4/1/2024 21:05,14.84,0,,,,
P2,111,4/1/2024 21:10,14.84,0,,,,
P2,112,4/1/2024 21:15,14.84,0,,,,
P2,113,4/1/2024 21:20,14.84,0,,,,
P2,114,4/1/2024 21:25,14.8,0,,,,
P2,115,4/1/2024 21:30,14.75,0,,,,
P2,116,4/1/2024 21:35,14.8,0,,,,
P2,117,4/1/2024 21:40,14.75,0,,,,
P2,118,4/1/2024 21:45,14.71,0,,,,
P2,119,4/1/2024 21:50,14.71,0,,,,
P2,120,4/1/2024 21:55,14.71,0,,,,
P2,121,4/1/2024 22:00,14.71,0,,,,
P2,122,4/1/2024 22:05,14.75,0,,,,
P2,123,4/1/2024 22:10,14.75,0,,,,
P2,124,4/1/2024 22:15,14.67,0,,,,
P2,125,4/1/2024 22:20,14.63,0,,,,
P2,126,4/1/2024 22:25,14.71,0,,,,
P2,127,4/1/2024 22:30,14.67,0,,,,
P2,128,4/1/2024 22:35,14.63,0,,,,
P2,129,4/1/2024 22:40,14.63,0,,,,
P2,130,4/1/2024 22:45,14.67,0,,,,
P2,131,4/1/2024 22:50,14.58,0,,,,
P2,132,4/1/2024 22:55,14.58,0,,,,
P2,133,4/1/2024 23:00,14.58,0,,,,
P2,134,4/1/2024 23:05,14.63,0,,,,
P2,135,4/1/2024 23:10,14.63,0,,,,
P2,136,4/1/2024 23:15,14.54,0,,,,
P2,137,4/1/2024 23:20,14.58,0,,,,
P2,138,4/1/2024 23:25,14.63,0,,,,
P2,139,4/1/2024 23:30,14.58,0,,,,
P2,140,4/1/2024 23:35,14.54,0,,,,
P2,141,4/1/2024 23:40,14.5,0,,,,
P2,142,4/1/2024 23:45,14.45,0,,,,
P2,143,4/1/2024 23:50,14.5,0,,,,
P2,144,4/1/2024 23:55,14.5,0,,,,
P2,145,4/2/2024 0:00,14.45,0,,,,
P2,146,4/2/2024 0:05,14.5,0,,,,
P2,147,4/2/2024 0:10,14.45,0,,,,
P2,148,4/2/2024 0:15,14.54,0,,,,
P2,149,4/2/2024 0:20,14.45,0,,,,
P2,150,4/2/2024 0:25,14.45,0,,,,
P2,151,4/2/2024 0:30,14.41,0,,,,
P2,152,4/2/2024 0:35,14.45,0,,,,
P2,153,4/2/2024 0:40,14.41,0,,,,
P2,154,4/2/2024 0:45,14.41,0,,,,
P2,155,4/2/2024 0:50,14.41,0,,,,
P2,156,4/2/2024 0:55,14.41,0,,,,
P2,157,4/2/2024 1:00,14.41,0,,,,
P2,158,4/2/2024 1:05,14.37,0,,,,
P2,159,4/2/2024 1:10,14.37,0,,,,
P2,160,4/2/2024 1:15,14.37,0,,,,
P2,161,4/2/2024 1:20,14.37,0,,,,
P2,162,4/2/2024 1:25,14.37,0,,,,
P2,163,4/2/2024 1:30,14.37,0,,,,
P2,164,4/2/2024 1:35,14.41,0,,,,
P2,165,4/2/2024 1:40,14.33,0,,,,
P2,166,4/2/2024 1:45,14.33,0,,,,
P2,167,4/2/2024 1:50,14.33,0,,,,
P2,168,4/2/2024 1:55,14.28,0,,,,
P2,169,4/2/2024 2:00,14.33,0,,,,
