Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B6,1,4/1/2024 12:50,30.59,86917.12,,,,
B6,2,4/1/2024 12:55,28.53,94822.4,,,,
B6,3,4/1/2024 13:00,27.67,94658.56,,,,
B6,4,4/1/2024 13:05,27.15,94494.72,,,,
B6,5,4/1/2024 13:10,27.11,94371.84,,,,
B6,6,4/1/2024 13:15,26.85,94167.04,,,,
B6,7,4/1/2024 13:20,26.51,93716.48,,,,
B6,8,4/1/2024 13:25,26.47,92856.32,,,,
B6,9,4/1/2024 13:30,26.64,93061.12,,,,
B6,10,4/1/2024 13:35,26.47,92651.52,,,,
B6,11,4/1/2024 13:40,26.04,91996.16,,,,
B6,12,4/1/2024 13:45,25.39,91136,,,,
B6,13,4/1/2024 13:50,25.35,90767.36,,,,
B6,14,4/1/2024 13:55,24.32,89825.28,,,,
B6,15,4/1/2024 14:00,24.32,88555.52,,,,
B6,16,4/1/2024 14:05,24.28,88350.72,,,,
B6,17,4/1/2024 14:10,24.24,88268.8,,,,
B6,18,4/1/2024 14:15,23.03,80015.36,,,,
B6,19,4/1/2024 14:20,22.69,84090.88,,,,
B6,20,4/1/2024 14:25,22.09,76861.44,,,,
B6,21,4/1/2024 14:30,21.62,82247.68,,,,
B6,22,4/1/2024 14:35,21.58,80384,,,,
B6,23,4/1/2024 14:40,21.49,79646.72,,,,
B6,24,4/1/2024 14:45,21.49,76902.4,,,,
B6,25,4/1/2024 14:50,21.06,78069.76,,,,
B6,26,4/1/2024 14:55,21.02,76718.08,,,,
B6,27,4/1/2024 15:00,21.19,76042.24,,,,
B6,28,4/1/2024 15:05,20.76,74403.84,,,,
B6,29,4/1/2024 15:10,20.76,70942.72,,,,
B6,30,4/1/2024 15:15,20.59,71659.52,,,,
B6,31,4/1/2024 15:20,20.46,71311.36,,,,
B6,32,4/1/2024 15:25,20.33,66334.72,,,,
B6,33,4/1/2024 15:30,20.29,68177.92,,,,
B6,34,4/1/2024 15:35,20.33,66949.12,,,,
B6,35,4/1/2024 15:40,20.37,65392.64,,,,
B6,36,4/1/2024 15:45,20.29,64716.8,,,,
B6,37,4/1/2024 15:50,20.16,63078.4,,,,
B6,38,4/1/2024 15:55,19.9,32194.56,,,,
B6,39,4/1/2024 16:00,19.95,59842.56,,,,
B6,40,4/1/2024 16:05,19.82,49295.36,,,,
B6,41,4/1/2024 16:10,19.77,62279.68,,,,
B6,42,4/1/2024 16:15,19.65,53882.88,,,,
B6,43,4/1/2024 16:20,19.69,43950.08,,,,
B6,44,4/1/2024 16:25,19.56,43294.72,,,,
B6,45,4/1/2024 16:30,19.6,33587.2,,,,
B6,46,4/1/2024 16:35,19.52,47083.52,,,,
B6,47,4/1/2024 16:40,19.43,41031.68,,,,
B6,48,4/1/2024 16:45,19.26,31436.8,,,,
B6,49,4/1/2024 16:50,19.05,43438.08,,,,
B6,50,4/1/2024 16:55,19.05,41676.8,,,,
B6,51,4/1/2024 17:00,18.96,39045.12,,,,
B6,52,4/1/2024 17:05,18.83,39301.12,,,,
B6,53,4/1/2024 17:10,18.53,40366.08,,,,
B6,54,4/1/2024 17:15,18.66,38881.28,,,,
B6,55,4/1/2024 17:20,18.53,37416.96,,,,
B6,56,4/1/2024 17:25,18.27,13383.68,,,,
B6,57,4/1/2024 17:30,18.14,16629.76,,,,
B6,58,4/1/2024 17:35,18.1,30320.64,,,,
B6,59,4/1/2024 17:40,17.72,25425.92,,,,
B6,60,4/1/2024 17:45,17.46,23398.4,,,,
B6,61,4/1/2024 17:50,17.37,11668.48,,,,
B6,62,4/1/2024 17:55,17.07,9815.04,,,,
B6,63,4/1/2024 18:00,16.9,10844.16,,,,
B6,64,4/1/2024 18:05,15.87,6922.24,,,,
B6,65,4/1/2024 18:10,15.74,6141.44,,,,
B6,66,4/1/2024 18:15,15.66,3613.44,,,,
B6,67,4/1/2024 18:20,15.61,5406.72,,,,
B6,68,4/1/2024 18:25,15.57,3161.6,,,,
B6,69,4/1/2024 18:30,15.48,4925.44,,,,
B6,70,4/1/2024 18:35,15.44,2869.76,,,,
B6,71,4/1/2024 18:40,15.44,4307.2,,,,
B6,72,4/1/2024 18:45,15.44,3589.12,,,,
B6,73,4/1/2024 18:50,15.36,3107.84,,,,
B6,74,4/1/2024 18:55,15.36,1446.4,,,,
B6,75,4/1/2024 19:00,15.27,1019.52,,,,
B6,76,4/1/2024 19:05,15.18,819.52,,,,
B6,77,4/1/2024 19:10,15.23,449.44,,,,
B6,78,4/1/2024 19:15,15.18,488.32,,,,
B6,79,4/1/2024 19:20,15.1,152.92,,,,
B6,80,4/1/2024 19:25,15.1,82.32,,,,
B6,81,4/1/2024 19:30,15.06,32.84,,,,
B6,82,4/1/2024 19:35,15.06,8.07,,,,
B6,83,4/1/2024 19:40,15.06,1.34,,,,
B6,84,4/1/2024 19:45,15.01,0.22,,,,
B6,85,4/1/2024 19:50,14.97,0,,,,
B6,86,4/1/2024 19:55,15.01,0,,,,
B6,87,4/1/2024 20:00,15.01,0,,,,
B6,88,4/1/2024 20:05,14.97,0,,,,
B6,89,4/1/2024 20:10,15.01,0,,,,
B6,90,4/1/2024 20:15,14.97,0,,,,
B6,91,4/1/2024 20:20,14.93,0,,,,
B6,92,4/1/2024 20:25,14.93,0,,,,
B6,93,4/1/2024 20:30,14.97,0,,,,
B6,94,4/1/2024 20:35,14.93,0,,,,
B6,95,4/1/2024 20:40,14.97,0,,,,
