Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
P1,1,4/1/2024 11:55,31.06,104325.12,,,,
P1,2,4/1/2024 12:00,34.45,108052.48,,,,
P1,3,4/1/2024 12:05,35.35,108462.08,,,,
P1,4,4/1/2024 12:10,35.56,109240.32,,,,
P1,5,4/1/2024 12:15,34.96,109527.04,,,,
P1,6,4/1/2024 12:20,34.79,110059.52,,,,
P1,7,4/1/2024 12:25,34.66,110469.12,,,,
P1,8,4/1/2024 12:30,34.45,110919.68,,,,
P1,9,4/1/2024 12:35,34.27,111124.48,,,,
P1,10,4/1/2024 12:40,34.49,111329.28,,,,
P1,11,4/1/2024 12:45,33.85,111575.04,,,,
P1,12,4/1/2024 12:50,33.67,111820.8,,,,
P1,13,4/1/2024 12:55,33.67,112025.6,,,,
P1,14,4/1/2024 13:00,33.93,112189.44,,,,
P1,15,4/1/2024 13:05,33.67,112312.32,,,,
P1,16,4/1/2024 13:10,33.8,112517.12,,,,
P1,17,4/1/2024 13:15,33.59,112230.4,,,,
P1,18,4/1/2024 13:20,30.03,109895.68,,,,
P1,19,4/1/2024 13:25,29.68,108994.56,,,,
P1,20,4/1/2024 13:30,30.2,108748.8,,,,
P1,21,4/1/2024 13:35,30.2,108544,,,,
P1,22,4/1/2024 13:40,29.21,107642.88,,,,
P1,23,4/1/2024 13:45,28.7,107479.04,,,,
P1,24,4/1/2024 13:50,28.4,108339.2,,,,
P1,25,4/1/2024 13:55,26.77,107356.16,,,,
P1,26,4/1/2024 14:00,27.37,106250.24,,,,
P1,27,4/1/2024 14:05,26.55,106864.64,,,,
P1,28,4/1/2024 14:10,24.71,77598.72,,,,
P1,29,4/1/2024 14:15,24.36,105799.68,,,,
P1,30,4/1/2024 14:20,25.05,102686.72,,,,
P1,31,4/1/2024 14:25,23.94,82042.88,,,,
P1,32,4/1/2024 14:30,23.12,103505.92,,,,
P1,33,4/1/2024 14:35,22.61,8542.72,,,,
P1,34,4/1/2024 14:40,23.08,79851.52,,,,
P1,35,4/1/2024 14:45,22.43,36874.24,,,,
P1,36,4/1/2024 14:50,21.4,74731.52,,,,
P1,37,4/1/2024 14:55,21.23,35768.32,,,,
P1,38,4/1/2024 15:00,21.53,69795.84,,,,
P1,39,4/1/2024 15:05,21.15,69652.48,,,,
P1,40,4/1/2024 15:10,20.72,74731.52,,,,
P1,41,4/1/2024 15:15,19.77,47964.16,,,,
P1,42,4/1/2024 15:20,20.12,26900.48,,,,
P1,43,4/1/2024 15:25,19.3,46039.04,,,,
P1,44,4/1/2024 15:30,19.3,63897.6,,,,
P1,45,4/1/2024 15:35,19,37601.28,,,,
P1,46,4/1/2024 15:40,19.22,41512.96,,,,
P1,47,4/1/2024 15:45,18.7,41543.68,,,,
P1,48,4/1/2024 15:50,18.66,25784.32,,,,
P1,49,4/1/2024 15:55,18.27,48373.76,,,,
P1,50,4/1/2024 16:00,18.36,36157.44,,,,
P1,51,4/1/2024 16:05,18.1,51814.4,,,,
P1,52,4/1/2024 16:10,18.1,7877.12,,,,
P1,53,4/1/2024 16:15,17.89,45547.52,,,,
P1,54,4/1/2024 16:20,17.93,45424.64,,,,
P1,55,4/1/2024 16:25,17.76,20715.52,,,,
P1,56,4/1/2024 16:30,17.72,28006.4,,,,
P1,57,4/1/2024 16:35,17.46,31569.92,,,,
P1,58,4/1/2024 16:40,17.46,37949.44,,,,
P1,59,4/1/2024 16:45,17.37,21463.04,,,,
P1,60,4/1/2024 16:50,17.29,18263.04,,,,
P1,61,4/1/2024 16:55,17.11,28344.32,,,,
P1,62,4/1/2024 17:00,16.86,4747.52,,,,
P1,63,4/1/2024 17:05,16.9,20510.72,,,,
P1,64,4/1/2024 17:10,16.86,23080.96,,,,
P1,65,4/1/2024 17:15,16.77,15621.12,,,,
P1,66,4/1/2024 17:20,16.77,13358.08,,,,
P1,67,4/1/2024 17:25,16.6,11637.76,,,,
P1,68,4/1/2024 17:30,16.51,13767.68,,,,
P1,69,4/1/2024 17:35,16.43,14361.6,,,,
P1,70,4/1/2024 17:40,16.43,13982.72,,,,
P1,71,4/1/2024 17:45,16.21,13992.96,,,,
P1,72,4/1/2024 17:50,16.13,7505.92,,,,
P1,73,4/1/2024 17:55,16.04,9361.92,,,,
P1,74,4/1/2024 18:00,15.91,10480.64,,,,
P1,75,4/1/2024 18:05,15.66,3061.76,,,,
P1,76,4/1/2024 18:10,15.57,3791.36,,,,
P1,77,4/1/2024 18:15,15.48,3589.12,,,,
P1,78,4/1/2024 18:20,15.48,3189.76,,,,
P1,79,4/1/2024 18:25,15.44,1887.36,,,,
P1,80,4/1/2024 18:30,15.44,1042.56,,,,
P1,81,4/1/2024 18:35,15.44,1505.28,,,,
P1,82,4/1/2024 18:40,15.36,1878.4,,,,
P1,83,4/1/2024 18:45,15.31,1118.72,,,,
P1,84,4/1/2024 18:50,15.31,958.4,,,,
