Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
M1,1,10/15/2023 16:55,26.25,32051.2,,,,
M1,2,10/15/2023 17:00,26.21,43274.24,,,,
M1,3,10/15/2023 17:05,27.2,40642.56,,,,
M1,4,10/15/2023 17:10,27.02,38901.76,,,,
M1,5,10/15/2023 17:15,26.42,36894.72,,,,
M1,6,10/15/2023 17:20,24.02,36638.72,,,,
M1,7,10/15/2023 17:25,22.95,32481.28,,,,
M1,8,10/15/2023 17:30,21.92,28569.6,,,,
M1,9,10/15/2023 17:35,21.7,22722.56,,,,
M1,10,10/15/2023 17:40,20.89,17914.88,,,,
M1,11,10/15/2023 17:45,19.43,3957.76,,,,
M1,12,10/15/2023 17:50,18.44,2305.28,,,,
M1,13,10/15/2023 17:55,18.19,2812.16,,,,
M1,14,10/15/2023 18:00,18.27,734.4,,,,
M1,15,10/15/2023 18:05,18.23,397.92,,,,
M1,16,10/15/2023 18:10,18.14,1357.44,,,,
M1,17,10/15/2023 18:15,18.32,882.24,,,,
M1,18,10/15/2023 18:20,18.57,522.56,,,,
M1,19,10/15/2023 18:25,18.79,149.96,,,,
M1,20,10/15/2023 18:30,18.79,107.88,,,,
M1,21,10/15/2023 18:35,18.83,42.98,,,,
M1,22,10/15/2023 18:40,18.92,1.3,,,,
M1,23,10/15/2023 18:45,19.05,0,,,,
M1,24,10/15/2023 18:50,19.05,0,,,,
M1,25,10/15/2023 18:55,19.17,0,,,,
M1,26,10/15/2023 19:00,19.09,0,,,,
M1,27,10/15/2023 19:05,19.09,0,,,,
M1,28,10/15/2023 19:10,19.05,0,,,,
M1,29,10/15/2023 19:15,19.05,0,,,,
M1,30,10/15/2023 19:20,19,0,,,,
M1,31,10/15/2023 19:25,19,0,,,,
M1,32,10/15/2023 19:30,18.96,0,,,,
M1,33,10/15/2023 19:35,18.96,0,,,,
M1,34,10/15/2023 19:40,18.83,0,,,,
M1,35,10/15/2023 19:45,18.87,0,,,,
M1,36,10/15/2023 19:50,18.87,0,,,,
M1,37,10/15/2023 19:55,18.79,0,,,,
M1,38,10/15/2023 20:00,18.83,0,,,,
M1,39,10/15/2023 20:05,18.74,0,,,,
M1,40,10/15/2023 20:10,18.74,0,,,,
M1,41,10/15/2023 20:15,18.74,0,,,,
M1,42,10/15/2023 20:20,18.74,0,,,,
M1,43,10/15/2023 20:25,18.66,0,,,,
M1,44,10/15/2023 20:30,18.62,0,,,,
M1,45,10/15/2023 20:35,18.62,0,,,,
M1,46,10/15/2023 20:40,18.62,0,,,,
M1,47,10/15/2023 20:45,18.57,0,,,,
M1,48,10/15/2023 20:50,18.57,0,,,,
M1,49,10/15/2023 20:55,18.53,0,,,,
M1,50,10/15/2023 21:00,18.44,0,,,,
M1,51,10/15/2023 21:05,18.4,0,,,,
M1,52,10/15/2023 21:10,18.27,0,,,,
M1,53,10/15/2023 21:15,18.32,0,,,,
M1,54,10/15/2023 21:20,18.14,0,,,,
M1,55,10/15/2023 21:25,18.19,0,,,,
M1,56,10/15/2023 21:30,18.23,0,,,,
M1,57,10/15/2023 21:35,18.02,0,,,,
M1,58,10/15/2023 21:40,17.93,0,,,,
M1,59,10/15/2023 21:45,17.8,0,,,,
M1,60,10/15/2023 21:50,17.84,0,,,,
M1,61,10/15/2023 21:55,17.89,0,,,,
M1,62,10/15/2023 22:00,17.76,0,,,,
M1,63,10/15/2023 22:05,17.67,0,,,,
M1,64,10/15/2023 22:10,17.54,0,,,,
M1,65,10/15/2023 22:15,17.8,0,,,,
M1,66,10/15/2023 22:20,17.67,0,,,,
M1,67,10/15/2023 22:25,17.59,0,,,,
M1,68,10/15/2023 22:30,17.5,0,,,,
M1,69,10/15/2023 22:35,17.54,0,,,,
M1,70,10/15/2023 22:40,17.33,0,,,,
M1,71,10/15/2023 22:45,17.41,0,,,,
M1,72,10/15/2023 22:50,17.63,0,,,,
M1,73,10/15/2023 22:55,17.72,0,,,,
M1,74,10/15/2023 23:00,17.63,0,,,,
M1,75,10/15/2023 23:05,17.54,0,,,,
M1,76,10/15/2023 23:10,17.54,0,,,,
M1,77,10/15/2023 23:15,17.5,0,,,,
M1,78,10/15/2023 23:20,17.54,0,,,,
M1,79,10/15/2023 23:25,17.46,0,,,,
M1,80,10/15/2023 23:30,17.46,0,,,,
M1,81,10/15/2023 23:35,17.41,0,,,,
M1,82,10/15/2023 23:40,17.41,0,,,,
M1,83,10/15/2023 23:45,17.37,0,,,,
M1,84,10/15/2023 23:50,17.33,0,,,,
M1,85,10/15/2023 23:55,17.29,0,,,,
M1,86,10/16/2023 0:00,17.29,0,,,,
M1,87,10/16/2023 0:05,17.33,0,,,,
M1,88,10/16/2023 0:10,17.29,0,,,,
M1,89,10/16/2023 0:15,17.33,0,,,,
M1,90,10/16/2023 0:20,17.29,0,,,,
M1,91,10/16/2023 0:25,17.29,0,,,,
M1,92,10/16/2023 0:30,17.24,0,,,,
M1,93,10/16/2023 0:35,17.29,0,,,,
M1,94,10/16/2023 0:40,17.33,0,,,,
M1,95,10/16/2023 0:45,17.29,0,,,,
M1,96,10/16/2023 0:50,17.37,0,,,,
M1,97,10/16/2023 0:55,17.37,0,,,,
M1,98,10/16/2023 1:00,17.33,0,,,,
M1,99,10/16/2023 1:05,17.33,0,,,,
M1,100,10/16/2023 1:10,17.41,0,,,,
M1,101,10/16/2023 1:15,17.41,0,,,,
M1,102,10/16/2023 1:20,17.37,0,,,,
M1,103,10/16/2023 1:25,17.37,0,,,,
M1,104,10/16/2023 1:30,17.37,0,,,,
